,User,Date Created,Tweet
0,Pancasila_Oke,2023-01-20 23:58:11+00:00,"Program Kartu Tani bukti  Gubernur Jateng Ganjar Pranowo peduli terhadap petani

Program Kartu Tani dinobatkan terbaik nasional oleh kementerian Pertanian. Penobatan ini dilakukan dengan memperhatikan implementasi penyaluran, implementasi penggunaan, hingga database kartu tani. https://t.co/hBr97QiCLA"
1,dewi_suharyati,2023-01-20 23:54:33+00:00,@kominfo_jtg @dinsosjateng Cara mendapatkan gimana Pak @ganjarpranowo @dinsosjateng 🙏
2,AnggiP11430648,2023-01-20 23:52:18+00:00,@relawanganjar_ @ganjarpranowo @jokowi Ganjar Pranowo presiden penerus Presiden Jokowi
3,sudirmanbarani5,2023-01-20 23:52:02+00:00,"@ganjarpranowo @ipbofficial @arif_satria Dari jaman baholak ini IPB sudah ada tp Ind selalu impor tak lebih IPB adalah industri pengangguran intelektual
Horas bangso Batak horas horas horas"
4,Tuhasani,2023-01-20 23:50:53+00:00,Tata kelola Pertanian Jawa Tengah menjadi Rujukan Nasional. Hal ini dilakukan setelah Gubernur Jawa Tengah Ganjar Pranowo melakukan berbagai macam inovasi digital untuk pertanian di Jawa Tengah. https://t.co/prpX8mR6U4
5,JatengTV,2023-01-20 23:49:58+00:00,(04) Pada PT Perorangan seluruh kendala dan resiko kerugian serta keuntungan akan dihadapi dan ditanggung oleh pemilik usaha itu sendiri. #ptperorangan #badanhukum #badanusaha #umkm #ganjarpranowo #prabowo #aniesbaswedan #puanmaharani #pilpres2024 https://t.co/HRqCfZUnue
6,aan_muba,2023-01-20 23:48:30+00:00,"Iniloh  4 PROGRAM CERDAS bapak @ganjarpranowo yang membuat Jawa Tengah menjadi LUMBUNG PANGAN NASIONAL :
1. Kartu Tani Jateng 
2. Jogo banyu, jogo Tani, jogo pangan
3. 1000 embung (bukan proyek mercusuar 🤭)
4. Petani millenial

#GANTARI🇲🇨
#GantariUntukGanjar https://t.co/Qc1Sw0aj72"
7,RinalDelapanen2,2023-01-20 23:44:36+00:00,"@relawanganjar_ @ganjarpranowo @jokowi Atasi kemiskinan nenek moyang lu.
Di bawah ini data nya bong.kerja ganjar tdk becus https://t.co/yQpOyFE29U"
8,IlhamAbdAziz,2023-01-20 23:42:11+00:00,@ganjarpranowo @aniesbaswedan Utk Indonesia Lebih baik 2024🇲🇨🤲👍
9,lisinidn,2023-01-20 23:41:47+00:00,Mohon bantuanipun... @AgusMagelangan @mardiasih @GUSDURians @ganjarpranowo @ListyoSigitP @mohmahfudmd @merapi_uncover @txtdrMagelang @Jogja24Jam @JogjaUpdate @mashanafi @dobelden @kokoh_achmad 🙏🙏🙏
10,potehTolang,2023-01-20 23:38:29+00:00,"@SandiZora @_tukangrosok_ @jokowi @ganjarpranowo Ruwet karena sejak 2014 selalu menghina Jokowi...
Lupa omongan nya sendiri... https://t.co/WJK84qLsRO"
